is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
1,1,MORTGAGE,120000,VERIFIED - income,9.69,0,0,10,0,8.961494323,32.2,27,2,PC4,11.30927812,6.658780968,15.39250898,0.37037037,7.753424658,individual major expenses,0, Trying to pay off all the credit cards in the shortest amount of time possible to get out of their high interest debt trap. I pay all my bills on time and have a steady good paying job.<br/>null,223
0,3,MORTGAGE,180000,VERIFIED - income source,6.71,0,0,11,0,9.098067129,20.8,17,3,PC5,11.30927812,6.700059969,22.37887434,0.647058824,8.84109589,debt consolidation,1,NA,0
0,1,RENT,47840,VERIFIED - income,24.18,0,0,8,0,9.976180238,68.5,8,1,PC2,10.99765665,7.896692201,2.224392058,1,4.589041096,debt consolidation,0," My credit is very important to me, so I want to improve it as much as I can. I wanted to get this loan so that I can pay off my credit card debt and save in interest. I have very good credit with no derogatory marks, I have never missed any payments or have been late. I have a stable job within my own career field. I manage my own budget that I keep track of on a weekly basis, and I make sure to stick to it.<br/>",445
0,3,RENT,61000,VERIFIED - income source,0.98,0,4,8,0,7.570443252,6.2,9,3,PC2,11.11845964,5.490486114,31.45951521,0.888888889,2.087671233,individual major expenses,0," The purpose of this loan is a vacation. My credit is excellent. I am debt free, and all my credit cards are paid off in full. I don't live beyond my means.<br/>I have a savings account for emergencies that I fund on a weekly basis.<br/>I have been self-employed for over 3 years now and my income is stable.<br/> Borrower added on 07/18/11 > The purpose of this loan is a vacation to Morocco. I have excellent credit which reflects my financial situation. I have no debt, and all my credit cards are paid off in full. I don't live beyond my means.<br/>I have a savings account for emergencies that I fund on a weekly basis.<br/>I have been self-employed for 3 years and 5 months now and my income is stable.<br/>",741
0,7,OWN,61000,VERIFIED - income,9.68,0,3,7,1,7.158513997,6.3,22,2,PC4,11.19309203,5.211825335,47.50778816,0.318181818,15.84383562,other,0,564255 added on 10/28/09 > Ned cash for house down payment,58
0,8,MORTGAGE,56000,not verified,8.46,0,0,5,0,9.541369249,77.3,12,1,PC4,11.38108407,7.931859515,4.022121669,0.416666667,11.51232877,debt consolidation,1,NA,0
1,1,RENT,22800,VERIFIED - income source,24.89,0,1,3,0,5.262690189,48,5,3,PC3,11.31689842,4.158883083,118.75,0.6,8.342465753,individual major expenses,0, I plan on using this funds to buy new furniture for my home.My monthly budget are $900 my job is very stable and i am a great borrower because i make my payments on time<br/>,203
0,4,MORTGAGE,40000,not verified,16.47,0,4,9,0,9.076580382,74.8,16,1,PC2,11.04594127,6.879241486,4.572996456,0.5625,12.42739726,individual major expenses,1,NA,0
0,10,MORTGAGE,90474,VERIFIED - income,9.64,0,1,20,0,10.01686088,19.9,49,2,PC1,11.48588309,7.021083964,4.039017857,0.322580645,29.19753425,debt consolidation,0, Credit Card debt consolidation<br/>,64
0,10,MORTGAGE,130000,VERIFIED - income,5.39,0,0,6,0,9.95060966,35.6,29,2,PC4,11.16791085,8.158802491,6.201106659,0.206896552,13.0109589,debt consolidation,0," My wife and I are looking to consolidate three credit cards into one payment so we can free up monthly cash to accelerate our paydown. We are actively working with a financial advisor and this is the beginning of our process to become more financially independant and hopefully become a lender instead of a borrower.<br/> Borrower added on 11/01/10 > One other item of note is that I have been employed for 15 yrs with the same employer and I have a history of increased responsibility, increased pay, and peer and manager recognition. My current role allows me the opportunity of participating on a long term project that will span the next few years.<br/>",686
0,10,MORTGAGE,45000,VERIFIED - income source,15.6,0,0,4,0,9.775028986,93.1,13,1,PC4,11.02674367,8.388677769,2.558562656,0.307692308,9.260273973,individual major expenses,1,NA,0
0,2,RENT,51400,not verified,19.14,0,3,10,0,9.226312141,59.1,24,2,PC5,11.11845964,6.923628628,5.059055118,0.416666667,8.090410959,individual major expenses,0," I plan to use the funds to pay off all of my credit card debt. I have always been a responsible individual, paid my bills on time, and have never been unemployed. I have a stable job in an in-demand industry. I keep a monthly budget of my income and expenses.<br>",292
0,5,RENT,46199,VERIFIED - income,23.42,0,4,6,0,10.02388938,76.5,11,3,PC2,11.34986521,8.23208558,2.048009575,0.545454545,10.75616438,individual major expenses,1,NA,0
0,10,MORTGAGE,82000,VERIFIED - income,14.59,0,4,10,0,10.36819594,41.3,28,3,PC4,11.07423444,8.065579427,2.576185988,0.357142857,14.84383562,individual major expenses,0, My job is very stable. I have been in the same job for 12 years as a tenured elementary teacher.<br/>,130
0,9,MORTGAGE,61000,VERIFIED - income source,5.08,0,0,5,0,9.44572865,48.9,14,3,PC1,11.16791085,7.836211708,4.820991069,0.357142857,4.589041096,individual major expenses,0," this loan is strictly for credit card financing total balance $12,145 on two cards @ 14.99%<br/>",125
0,4,RENT,120000,VERIFIED - income,15.23,0,1,11,0,10.15902085,71.1,27,1,PC4,11.11845964,7.761086848,4.647200062,0.407407407,12.84383562,debt consolidation,0, I plan to use these funds to put a definitive timeline on paying off my debts. I have no blemishes on my credit report and pay all of my bills in a timely manner. I have been with my job for over 4 years. I am a top performer in my company and have strong future prospects.<br/>,307
0,2,MORTGAGE,100000,VERIFIED - income source,9.13,0,0,10,1,9.141204633,79.1,24,2,PC3,10.75440742,6.838512376,10.71696496,0.416666667,13.51506849,debt consolidation,0, I plan on consolidating my debt into one simple hassle-free payment.  I am a hard worker and have been with my employer for many years---showing responsibility and dependability-----who better to help with a loan?<br/>,247
0,4,MORTGAGE,55200,VERIFIED - income,16.76,0,1,23,0,10.19155705,33.1,49,1,PC3,11.19309203,6.933423026,2.069275753,0.490566038,29.19753425,debt consolidation,1,NA,0
0,3,MORTGAGE,112800,VERIFIED - income,14.35,0,1,17,0,10.54854682,59.6,35,2,PC5,11.19711823,7.715307246,2.958998977,0.485714286,21.26849315,debt consolidation,0, The purpose of this loan is to consolidate credit card debt and pay less in interest.<br>,118
0,10,MORTGAGE,145000,VERIFIED - income,5.74,0,3,6,0,10.26287382,61,26,3,PC3,11.30168578,8.471079442,5.061435353,0.230769231,23.26849315,debt consolidation,1,NA,0
0,10,MORTGAGE,75000,VERIFIED - income,13.15,0,0,13,0,9.539787994,29.8,33,3,PC2,11.11845964,6.974766702,5.395295302,0.393939394,20.84931507,debt consolidation,0, I want to consolidate my bills and get out of debt. Thank you<br/>,95
0,6,RENT,75000,VERIFIED - income source,19.09,0,1,12,0,9.73305504,70,32,3,PC5,11.36866241,7.248089098,4.447079751,0.375,11.9260274,debt consolidation,0, I plan to use this to consolidate my credit cards and pay them off faster and with a lower interest rate.<br/>,139
0,5,RENT,65000,VERIFIED - income,20.62,0,3,11,1,9.59280976,68.2,27,1,PC2,11.11845964,7.194846268,4.434438532,0.407407407,7.090410959,debt consolidation,0, Consolidation loan<br/>,52
0,3,RENT,50000,not verified,13.73,0,0,5,0,9.942323576,94.5,10,2,PC5,11.28040055,8.332837567,2.40488673,0.5,7.676712329,individual major expenses,1,NA,0
0,10,RENT,85000,not verified,17.92,0,0,4,0,10.26899835,39.2,7,1,PC3,11.39142428,8.799134442,2.948931446,0.571428571,11.26027397,individual major expenses,0, I'm an employed professional looking to make a new purchase.  I will always pay on time without difficultly.<br/>,142
0,10,RENT,137481,not verified,4.81,1,0,5,0,9.905635245,50.9,34,2,PC4,11.11845964,8.296147438,6.859644746,0.147058824,23.43561644,debt consolidation,0, Short-term debt consolidation.<br/>,64
0,4,RENT,47000,not verified,13.53,0,0,7,0,8.947285869,78.4,10,1,PC1,11.30927812,7.001245622,6.115014312,0.7,3.835616438,individual major expenses,0," I will be using these funds to consolidate and payoff my credit card with a much higher interest rate (24.9%). Capital One decided to raise the interest rate by almost 10%, which is ridiculous in my opinion. <br/><br/>I have always made my payments on time, and can assure any investors that I will continue doing so.<br/><br/>I have been a consultant for over 4 years, and continue to do well in the field. I have also graduated with a B.S In Business Finance. <br/><br/>Please help me save money, while making you money on this guaranteed to be safe loan.<br/><br/>Much appreciated.<br/>",618
0,5,RENT,58344,not verified,6.38,0,1,6,0,9.386643856,75.5,19,2,PC4,11.23821227,7.594800547,4.891758196,0.315789474,9.175342466,debt consolidation,1,NA,0
0,1,RENT,32400,not verified,21.22,0,1,8,0,9.593423529,69.2,15,1,PC5,11.29527928,7.51391381,2.209040704,0.533333333,7.753424658,other,0," I want to purchase a used vehicle asap, if you can help, I would appreciate it, there is already a vehicle I have my eye on.<br/>",158
1,1,MORTGAGE,65000,VERIFIED - income,3.01,0,1,5,0,8.783702699,94.6,8,1,PC1,11.28040055,7.174111565,9.960159363,0.625,1.339726027,small business sub_cat,0, To combine High interest Credit Card debt and consolidate into one loan. One monthly payment.<br/>,127
0,10,RENT,52000,VERIFIED - income,16.57,0,1,7,0,8.601166625,22.4,41,1,PC4,10.92645993,6.655072568,9.564097848,0.170731707,13.51506849,debt consolidation,1,NA,0
0,5,RENT,180000,VERIFIED - income source,21.17,0,0,16,0,9.418898065,78,49,2,PC1,11.30927812,6.646228164,14.61276181,0.262295082,8.257534247,debt consolidation,0," I am basically looking to refinance some student loan debt with a lower rate. Please feel free to ask questions, thanks.<br/>",154
0,10,RENT,55000,VERIFIED - income,15.75,0,0,8,0,9.266058861,53.9,18,1,PC5,11.19711823,7.186522734,5.202421491,0.444444444,14.17808219,individual major expenses,0, I plan to use this as a way to clear a few couple of items and ready myself for retirement in a few years. My goal is to be debt free in 3 years. I will make you proud.<br/>,202
0,3,RENT,78402,not verified,10.24,1,0,3,0,6.998509642,31.3,16,1,PC5,11.30927812,5.898983694,71.6654479,0.1875,10.51232877,debt consolidation,0, I'm seeking this loan in order to consolidate two high interest credit cards. These are my last two credit cards to pay off and having one easy payment at a lower APR will be very helpful. Thanks for your consideration. <br>,253
0,10,RENT,65496,not verified,13.81,0,1,11,0,8.557567086,13.4,39,1,PC3,11.11845964,6.159479708,12.5832853,0.282051282,22.18356164,individual major expenses,0, Wedding expenses<br/> Borrower added on 04/06/11 > wedding<br/>,92
0,7,MORTGAGE,180000,VERIFIED - income,3.74,0,1,10,0,9.404919826,67.5,18,1,PC1,11.30927812,7.102252412,16.46497077,0.555555556,18.18082192,debt consolidation,0,This is a loan to consolidate CC debt to accelerate elimination of debt and improve credit score. There is no struggle to meet payments and am not behind/late with any payments  Anticipate accelerated payment schedule due to salary increases and freed up cash flow<br/>,297
0,4,MORTGAGE,30000,not verified,20.28,0,0,13,0,8.703672758,45.3,24,3,PC4,11.28040055,6.138557412,4.980079681,0.541666667,9.260273973,individual major expenses,0,I will actually pay 3 credit cards. I've been paying them actually but now I've decided to finish with them and see if I can get a loan...pay them off so my credit or FICO can change a little and I just thought that at the same time I will be saving my self money because I pay so much in interest!  Plus if I go to the bank I would be rejected.  I had already paid them off...like in November...what happen..well Christmas time and 2 car payments I made on this accidents I had and had to replace 2 bumpers...which I charged on my credit cards...so they went up!,563
0,2,MORTGAGE,114000,not verified,15.02,0,2,12,1,9.802119058,65.5,24,1,PC2,11.11845964,7.317157073,6.308450003,0.5,24.26849315,debt consolidation,0,"The amount that we've requested will be used to payoff our high interest balances & used toward our property tax bill, which is due before the end of the year.  Spouse's career is in mortgage industry & we've had to depleat our savings to make-up for the slowing in income.  We also incurred some medical bills last year & have been trying to keep our 'head above water' to maintain our good credit history, which we've worked very hard to establish over the past 10 years. Thank you for your consideration.",507
0,4,OWN,37560,not verified,24.8905,0,0,4,0,9.775483712,96.2,8,2,PC2,10.95441407,8.389132521,2.13457604,0.5,8.257534247,debt consolidation,1,NA,0
